Open,Close,High,Low,Volume,Date
0,681.408,0,0,,11/14/22
0,688.211,0,0,,11/11/22
0,675.976,0,0,,11/10/22
0,667.565,0,0,,11/09/22
0,672.918,0,0,,11/08/22
0,682.026,0,0,,11/07/22
0,692.619,0,0,,11/04/22
0,671.027,0,0,,11/03/22
0,682.334,0,0,,11/02/22
0,671.52,0,0,,11/01/22
0,669.69,0,0,,10/31/22
0,669.422,0,0,,10/28/22
0,670.595,0,0,,10/27/22
0,670.914,0,0,,10/26/22
0,668.725,0,0,,10/25/22
0,666.719,0,0,,10/24/22
0,667.086,0,0,,10/21/22
0,664.926,0,0,,10/20/22
0,668.518,0,0,,10/19/22
0,663.756,0,0,,10/18/22
0,664.82,0,0,,10/17/22
0,660.717,0,0,,10/14/22
0,673.317,0,0,,10/13/22
0,663.791,0,0,,10/12/22
0,665.693,0,0,,10/11/22
0,677.121,0,0,,10/10/22
0,691.17,0,0,,10/07/22
0,681.856,0,0,,10/06/22
0,684.978,0,0,,10/05/22
0,675.05,0,0,,10/04/22
0,654.664,0,0,,10/03/22
0,620.667,0,0,,09/30/22
0,625.645,0,0,,09/29/22
0,626.128,0,0,,09/28/22
0,623.286,0,0,,09/27/22
0,619.682,0,0,,09/26/22
0,624.753,0,0,,09/23/22
0,630.834,0,0,,09/22/22
0,627.431,0,0,,09/21/22
0,627.928,0,0,,09/20/22
0,630.777,0,0,,09/19/22
0,628.37,0,0,,09/16/22
0,629.499,0,0,,09/15/22
0,640.472,0,0,,09/14/22
0,633.315,0,0,,09/13/22
0,631.385,0,0,,09/12/22
0,632.679,0,0,,09/09/22
0,617.473,0,0,,09/08/22
0,606.223,0,0,,09/07/22
0,637.642,0,0,,09/06/22
0,632.555,0,0,,09/02/22
0,630.114,0,0,,09/01/22
0,654.549,0,0,,08/30/22
0,660.206,0,0,,08/29/22
0,657.229,0,0,,08/26/22
0,656.799,0,0,,08/25/22
0,662.22,0,0,,08/24/22
0,664.113,0,0,,08/23/22
0,663.55,0,0,,08/22/22
0,664.773,0,0,,08/19/22
0,666.815,0,0,,08/18/22
0,656.582,0,0,,08/17/22
0,644.955,0,0,,08/16/22
0,659.002,0,0,,08/15/22
0,668.249,0,0,,08/12/22
0,681.789,0,0,,08/11/22
0,684.688,0,0,,08/10/22
0,675.227,0,0,,08/09/22
0,682.744,0,0,,08/08/22
0,677.54,0,0,,08/05/22
0,681.574,0,0,,08/04/22
0,698.363,0,0,,08/03/22
0,721.016,0,0,,08/02/22
0,706.465,0,0,,08/01/22
0,737.009,0,0,,07/29/22
0,764.894,0,0,,07/28/22
0,766.348,0,0,,07/27/22
0,764.883,0,0,,07/26/22
0,768.832,0,0,,07/25/22
0,765.612,0,0,,07/22/22
0,764.289,0,0,,07/21/22
0,769.733,0,0,,07/20/22
0,774.859,0,0,,07/19/22
0,774.818,0,0,,07/18/22
0,771.876,0,0,,07/15/22
0,766.691,0,0,,07/14/22
0,770.993,0,0,,07/13/22
0,766.168,0,0,,07/12/22
0,798.445,0,0,,07/11/22
0,806.115,0,0,,07/08/22
0,795.134,0,0,,07/07/22
0,787.482,0,0,,07/06/22
0,777.025,0,0,,07/05/22
0,811.819,0,0,,07/01/22
0,802.925,0,0,,06/30/22
0,801.174,0,0,,06/29/22
0,802.773,0,0,,06/28/22
0,802.069,0,0,,06/27/22
0,802.892,0,0,,06/24/22
0,801.044,0,0,,06/23/22
0,797.514,0,0,,06/22/22
0,799.902,0,0,,06/21/22
0,797.531,0,0,,06/17/22
0,811.437,0,0,,06/16/22
0,788.387,0,0,,06/15/22
0,793.759,0,0,,06/14/22
0,827.389,0,0,,06/13/22
0,824.726,0,0,,06/10/22
0,823.617,0,0,,06/09/22
0,856.963,0,0,,06/08/22
0,855.753,0,0,,06/07/22
0,860.721,0,0,,06/06/22
0,865.253,0,0,,06/03/22
0,847.519,0,0,,06/02/22
0,836.35,0,0,,06/01/22
0,888.393,0,0,,05/31/22
0,888.794,0,0,,05/27/22
0,889.137,0,0,,05/26/22
0,885.339,0,0,,05/25/22
0,884.499,0,0,,05/24/22
0,894.172,0,0,,05/23/22
0,898.473,0,0,,05/20/22
0,901.842,0,0,,05/19/22
0,890.395,0,0,,05/18/22
0,902.296,0,0,,05/17/22
0,923.627,0,0,,05/16/22
0,918.44,0,0,,05/13/22
0,904.651,0,0,,05/12/22
0,911.193,0,0,,05/11/22
0,874.753,0,0,,05/10/22
0,886.669,0,0,,05/09/22
0,912.574,0,0,,05/06/22
0,896.769,0,0,,05/05/22
0,905.248,0,0,,05/04/22
0,880.371,0,0,,05/03/22
0,903.914,0,0,,05/02/22
0,899.996,0,0,,04/29/22
0,904.611,0,0,,04/28/22
0,902.988,0,0,,04/27/22
0,901.999,0,0,,04/26/22
0,897.961,0,0,,04/25/22
0,909.378,0,0,,04/22/22
0,917.453,0,0,,04/21/22
0,913.486,0,0,,04/20/22
0,913.357,0,0,,04/19/22
0,945.205,0,0,,04/18/22
0,939.242,0,0,,04/14/22
0,927.996,0,0,,04/13/22
0,912.248,0,0,,04/12/22
0,889.131,0,0,,04/11/22
0,910.544,0,0,,04/08/22
0,884.919,0,0,,04/07/22
0,875.514,0,0,,04/06/22
0,912.595,0,0,,04/05/22
0,931.289,0,0,,04/04/22
0,908.489,0,0,,04/01/22
0,996.033,0,0,,03/31/22
0,997.286,0,0,,03/30/22
0,995.49,0,0,,03/29/22
0,997.537,0,0,,03/28/22
0,1008.513,0,0,,03/25/22
0,992.114,0,0,,03/24/22
0,1001.527,0,0,,03/23/22
0,998.183,0,0,,03/22/22
0,1000.423,0,0,,03/21/22
0,980.876,0,0,,03/18/22
0,979.19,0,0,,03/17/22
0,952.606,0,0,,03/16/22
0,959.02,0,0,,03/15/22
0,1001.104,0,0,,03/14/22
0,1039.41,0,0,,03/11/22
0,1012.201,0,0,,03/10/22
0,1010.676,0,0,,03/09/22
0,1121.722,0,0,,03/08/22
0,1102.854,0,0,,03/07/22
0,1078.395,0,0,,03/04/22
0,1011.034,0,0,,03/03/22
0,1040.608,0,0,,03/02/22
0,970.458,0,0,,03/01/22
0,861.525,0,0,,02/28/22
0,859.448,0,0,,02/24/22
0,857.291,0,0,,02/23/22
0,857.765,0,0,,02/22/22
0,850.798,0,0,,02/18/22
0,846.476,0,0,,02/17/22
0,854.562,0,0,,02/16/22
0,849.289,0,0,,02/15/22
0,866.295,0,0,,02/14/22
0,857.301,0,0,,02/11/22
0,840.927,0,0,,02/10/22
0,835.414,0,0,,02/09/22
0,826.482,0,0,,02/08/22
0,839.185,0,0,,02/07/22
0,839.293,0,0,,02/04/22
0,826.742,0,0,,02/03/22
0,817.187,0,0,,02/02/22
0,804.403,0,0,,02/01/22
0,775.063,0,0,,01/31/22
0,774.58,0,0,,01/28/22
0,773.744,0,0,,01/27/22
0,773.912,0,0,,01/26/22
0,770.957,0,0,,01/25/22
0,765.66,0,0,,01/24/22
0,770.89,0,0,,01/21/22
0,771.781,0,0,,01/20/22
0,770.717,0,0,,01/19/22
0,765.383,0,0,,01/18/22
0,763.454,0,0,,01/14/22
0,756.236,0,0,,01/13/22
0,754.259,0,0,,01/12/22
0,748.577,0,0,,01/11/22
0,730.904,0,0,,01/10/22
0,736.302,0,0,,01/07/22
0,735.046,0,0,,01/06/22
0,726.804,0,0,,01/05/22
0,729.619,0,0,,01/04/22
0,728.327,0,0,,01/03/22
0,717.647,0,0,,12/31/21
0,698.833,0,0,,12/30/21
0,698.676,0,0,,12/29/21
0,698.733,0,0,,12/28/21
0,698.288,0,0,,12/27/21
0,696.381,0,0,,12/23/21
0,693.261,0,0,,12/22/21
0,689.493,0,0,,12/21/21
0,681.956,0,0,,12/20/21
0,688.279,0,0,,12/17/21
0,692.494,0,0,,12/16/21
0,686.851,0,0,,12/15/21
0,686.682,0,0,,12/14/21
0,687.99,0,0,,12/13/21
0,690.796,0,0,,12/10/21
0,686.21,0,0,,12/09/21
0,692.864,0,0,,12/08/21
0,687.752,0,0,,12/07/21
0,665.248,0,0,,12/06/21
0,638.845,0,0,,12/03/21
0,640.756,0,0,,12/02/21
0,635.696,0,0,,12/01/21
0,733.068,0,0,,11/30/21
0,734.026,0,0,,11/29/21
0,731.713,0,0,,11/26/21
0,742.148,0,0,,11/24/21
0,741.933,0,0,,11/23/21
0,737.754,0,0,,11/22/21
0,734.51,0,0,,11/19/21
0,743.197,0,0,,11/18/21
0,742.628,0,0,,11/17/21
0,751.111,0,0,,11/16/21
0,752.987,0,0,,11/15/21
0,753.549,0,0,,11/12/21
0,756.767,0,0,,11/11/21
0,754.001,0,0,,11/10/21
0,768.86,0,0,,11/09/21
0,758.749,0,0,,11/08/21
0,752.849,0,0,,11/05/21
0,739.751,0,0,,11/04/21
0,750.39,0,0,,11/03/21
0,773.051,0,0,,11/02/21
0,773.826,0,0,,11/01/21
0,759.227,0,0,,10/29/21
0,762.993,0,0,,10/28/21
0,763.494,0,0,,10/27/21
0,766.169,0,0,,10/26/21
0,766.502,0,0,,10/25/21
0,764.703,0,0,,10/22/21
0,762.54,0,0,,10/21/21
0,765.217,0,0,,10/20/21
0,762.952,0,0,,10/19/21
0,761.145,0,0,,10/18/21
0,762.942,0,0,,10/15/21
0,756.258,0,0,,10/14/21
0,751.486,0,0,,10/13/21
0,751.074,0,0,,10/12/21
0,751.539,0,0,,10/11/21
0,743.686,0,0,,10/08/21
0,738.636,0,0,,10/07/21
0,728.97,0,0,,10/06/21
0,739.096,0,0,,10/05/21
0,727.536,0,0,,10/04/21
0,714.452,0,0,,10/01/21
0,678.807,0,0,,09/30/21
0,678.448,0,0,,09/29/21
0,678.104,0,0,,09/28/21
0,678.819,0,0,,09/27/21
0,677.276,0,0,,09/24/21
0,675.733,0,0,,09/23/21
0,674.328,0,0,,09/22/21
0,671.999,0,0,,09/21/21
0,670.952,0,0,,09/20/21
0,676.072,0,0,,09/17/21
0,676.947,0,0,,09/16/21
0,675.525,0,0,,09/15/21
0,664.751,0,0,,09/14/21
0,664.014,0,0,,09/13/21
0,661.062,0,0,,09/10/21
0,650.074,0,0,,09/09/21
0,655.03,0,0,,09/08/21
0,650.136,0,0,,09/07/21
0,654.903,0,0,,09/03/21
0,653.323,0,0,,09/02/21
0,640.872,0,0,,09/01/21
0,646.869,0,0,,08/31/21
0,646.954,0,0,,08/30/21
0,646.941,0,0,,08/27/21
0,645.89,0,0,,08/26/21
0,647.608,0,0,,08/25/21
0,645.591,0,0,,08/24/21
0,642.122,0,0,,08/23/21
0,632.429,0,0,,08/20/21
0,635,0,0,,08/19/21
0,641.026,0,0,,08/18/21
0,645.069,0,0,,08/17/21
0,647.516,0,0,,08/16/21
0,653.239,0,0,,08/13/21
0,658.876,0,0,,08/12/21
0,664.415,0,0,,08/11/21
0,658.019,0,0,,08/10/21
0,649.298,0,0,,08/09/21
0,656.95,0,0,,08/06/21
0,658.218,0,0,,08/05/21
0,649.694,0,0,,08/04/21
0,663.487,0,0,,08/03/21
0,662.782,0,0,,08/02/21
0,681.898,0,0,,07/30/21
0,673.275,0,0,,07/29/21
0,672.489,0,0,,07/28/21
0,672.279,0,0,,07/27/21
0,672.605,0,0,,07/26/21
0,671.923,0,0,,07/22/21
0,665.45,0,0,,07/21/21
0,656.069,0,0,,07/20/21
0,654.746,0,0,,07/19/21
0,674.199,0,0,,07/16/21
0,670.181,0,0,,07/15/21
0,674.915,0,0,,07/14/21
0,683.511,0,0,,07/13/21
0,677.411,0,0,,07/12/21
0,677.997,0,0,,07/09/21
0,664.905,0,0,,07/08/21
0,656.871,0,0,,07/07/21
0,667.051,0,0,,07/06/21
0,677.035,0,0,,07/02/21
0,666.596,0,0,,07/01/21
0,633.614,0,0,,06/30/21
0,633.459,0,0,,06/29/21
0,632.971,0,0,,06/28/21
0,634.497,0,0,,06/25/21
0,633.738,0,0,,06/24/21
0,632.06,0,0,,06/23/21
0,628.772,0,0,,06/22/21
0,628.362,0,0,,06/21/21
0,624.89,0,0,,06/18/21
0,622.735,0,0,,06/17/21
0,625.178,0,0,,06/16/21
0,622.957,0,0,,06/15/21
0,619.191,0,0,,06/14/21
0,619.454,0,0,,06/11/21
0,619.484,0,0,,06/10/21
0,619.07,0,0,,06/09/21
0,620.304,0,0,,06/08/21
0,618.676,0,0,,06/07/21
0,620.626,0,0,,06/04/21
0,614.224,0,0,,06/03/21
0,615.085,0,0,,06/02/21
0,606.528,0,0,,06/01/21
0,591.963,0,0,,05/28/21
0,592.695,0,0,,05/27/21
0,592.101,0,0,,05/26/21
0,591.505,0,0,,05/25/21
0,591.297,0,0,,05/24/21
0,586.207,0,0,,05/21/21
0,582.585,0,0,,05/20/21
0,585.955,0,0,,05/19/21
0,593.716,0,0,,05/18/21
0,592.904,0,0,,05/17/21
0,590.22,0,0,,05/14/21
0,583.862,0,0,,05/13/21
0,598.945,0,0,,05/12/21
0,594.594,0,0,,05/11/21
0,592.425,0,0,,05/10/21
0,591.357,0,0,,05/07/21
0,590.665,0,0,,05/06/21
0,601.246,0,0,,05/05/21
0,599.281,0,0,,05/04/21
0,581.642,0,0,,05/03/21
0,574.489,0,0,,04/30/21
0,558.483,0,0,,04/29/21
0,557.638,0,0,,04/28/21
0,556.015,0,0,,04/27/21
0,553.713,0,0,,04/26/21
0,554.008,0,0,,04/23/21
0,552.11,0,0,,04/22/21
0,551.088,0,0,,04/21/21
0,554.775,0,0,,04/20/21
0,558.472,0,0,,04/19/21
0,559.879,0,0,,04/16/21
0,558.333,0,0,,04/15/21
0,554.445,0,0,,04/14/21
0,540.379,0,0,,04/13/21
0,538.256,0,0,,04/12/21
0,540.247,0,0,,04/09/21
0,543.816,0,0,,04/08/21
0,548.286,0,0,,04/07/21
0,548.342,0,0,,04/06/21
0,541.436,0,0,,04/05/21
0,564.323,0,0,,04/02/21
0,564.323,0,0,,04/01/21
0,572.946,0,0,,03/31/21
0,572.805,0,0,,03/30/21
0,573.108,0,0,,03/29/21
0,573.164,0,0,,03/26/21
0,569.808,0,0,,03/25/21
0,574.353,0,0,,03/24/21
0,567.064,0,0,,03/23/21
0,575.173,0,0,,03/22/21
0,575.434,0,0,,03/19/21
0,570.355,0,0,,03/18/21
0,585.464,0,0,,03/17/21
0,590.842,0,0,,03/16/21
0,594.327,0,0,,03/15/21
0,597.151,0,0,,03/12/21
0,596.782,0,0,,03/11/21
0,589.307,0,0,,03/10/21
0,586.526,0,0,,03/09/21
0,592.019,0,0,,03/08/21
0,604.571,0,0,,03/05/21
0,588.159,0,0,,03/04/21
0,570.614,0,0,,03/03/21
0,560.963,0,0,,03/02/21
0,569.134,0,0,,03/01/21
0,575.074,0,0,,02/26/21
0,555.652,0,0,,02/25/21
0,556.089,0,0,,02/24/21
0,554.161,0,0,,02/23/21
0,554.434,0,0,,02/22/21
0,551.037,0,0,,02/19/21
0,550.494,0,0,,02/18/21
0,549.13,0,0,,02/17/21
0,546.19,0,0,,02/16/21
0,539.063,0,0,,02/12/21
0,533.477,0,0,,02/11/21
0,534.916,0,0,,02/10/21
0,537.354,0,0,,02/09/21
0,540.953,0,0,,02/08/21
0,532.446,0,0,,02/05/21
0,534.165,0,0,,02/04/21
0,531.782,0,0,,02/03/21
0,522.301,0,0,,02/02/21
0,513.291,0,0,,02/01/21
0,499.989,0,0,,01/29/21
0,499.99,0,0,,01/28/21
0,500.15,0,0,,01/27/21
0,499.967,0,0,,01/26/21
0,499.528,0,0,,01/25/21
0,498.27,0,0,,01/22/21
0,500.861,0,0,,01/21/21
0,499.864,0,0,,01/20/21
0,501.617,0,0,,01/19/21
0,500.383,0,0,,01/15/21
0,503.884,0,0,,01/14/21
0,500.374,0,0,,01/13/21
0,505.097,0,0,,01/12/21
0,500.404,0,0,,01/11/21
0,502.036,0,0,,01/08/21
0,486.929,0,0,,01/07/21
0,481.81,0,0,,01/06/21
0,476.327,0,0,,01/05/21
0,459.335,0,0,,01/04/21
0,461.919,0,0,,12/31/20
0,432.887,0,0,,12/30/20
0,432.17,0,0,,12/29/20
0,431.558,0,0,,12/28/20
0,432.103,0,0,,12/24/20
0,431.881,0,0,,12/23/20
0,428.537,0,0,,12/22/20
0,430.465,0,0,,12/21/20
0,435.637,0,0,,12/18/20
0,433.215,0,0,,12/17/20
0,430.139,0,0,,12/16/20
0,426.828,0,0,,12/15/20
0,424.316,0,0,,12/14/20
0,422.348,0,0,,12/11/20
0,424.885,0,0,,12/10/20
0,416.759,0,0,,12/09/20
0,416.664,0,0,,12/08/20
0,409.595,0,0,,12/07/20
0,410.569,0,0,,12/04/20
0,406.836,0,0,,12/03/20
0,398.384,0,0,,12/02/20
0,390.797,0,0,,12/01/20
0,370.738,0,0,,11/30/20
0,371.069,0,0,,11/27/20
0,371.035,0,0,,11/25/20
0,370.385,0,0,,11/24/20
0,367.348,0,0,,11/23/20
0,365.843,0,0,,11/20/20
0,364.237,0,0,,11/19/20
0,365.866,0,0,,11/18/20
0,362.703,0,0,,11/17/20
0,361.604,0,0,,11/16/20
0,357.599,0,0,,11/13/20
0,362.899,0,0,,11/12/20
0,365.583,0,0,,11/11/20
0,365.275,0,0,,11/10/20
0,360.888,0,0,,11/09/20
0,343.07,0,0,,11/06/20
0,355.896,0,0,,11/05/20
0,361.673,0,0,,11/04/20
0,353.014,0,0,,11/03/20
0,346.497,0,0,,11/02/20
0,337.653,0,0,,10/30/20
0,375.316,0,0,,10/29/20
0,376.356,0,0,,10/28/20
0,379.089,0,0,,10/27/20
0,377.594,0,0,,10/26/20
0,379.18,0,0,,10/23/20
0,381.004,0,0,,10/22/20
0,379.506,0,0,,10/21/20
0,384.287,0,0,,10/20/20
0,380.293,0,0,,10/19/20
0,383.05,0,0,,10/16/20
0,386.107,0,0,,10/15/20
0,388.696,0,0,,10/14/20
0,384.069,0,0,,10/13/20
0,383.943,0,0,,10/12/20
0,389.297,0,0,,10/09/20
0,396.211,0,0,,10/08/20
0,384.705,0,0,,10/07/20
0,391.06,0,0,,10/06/20
0,382.307,0,0,,10/05/20
0,364.029,0,0,,10/02/20
0,372.04,0,0,,10/01/20
0,366.739,0,0,,09/30/20
0,366.819,0,0,,09/29/20
0,368.038,0,0,,09/28/20
0,367.56,0,0,,09/25/20
0,367.096,0,0,,09/24/20
0,366.159,0,0,,09/23/20
0,366.066,0,0,,09/22/20
0,367.041,0,0,,09/21/20
0,372.576,0,0,,09/18/20
0,373.028,0,0,,09/17/20
0,367.8,0,0,,09/16/20
0,358.894,0,0,,09/15/20
0,355.393,0,0,,09/14/20
0,353.85,0,0,,09/11/20
0,353.468,0,0,,09/10/20
0,360.741,0,0,,09/09/20
0,355.585,0,0,,09/08/20
0,370.92,0,0,,09/04/20
0,383.111,0,0,,09/03/20
0,383.236,0,0,,09/02/20
0,393.133,0,0,,09/01/20
0,388.416,0,0,,08/31/20
0,393.158,0,0,,08/28/20
0,381.242,0,0,,08/27/20
0,382.092,0,0,,08/26/20
0,382.574,0,0,,08/25/20
0,381.525,0,0,,08/24/20
0,378.648,0,0,,08/21/20
0,379.173,0,0,,08/20/20
0,379.329,0,0,,08/19/20
0,380.248,0,0,,08/18/20
0,380.344,0,0,,08/17/20
0,377.086,0,0,,08/14/20
0,376.101,0,0,,08/13/20
0,376.869,0,0,,08/12/20
0,369.9,0,0,,08/11/20
0,372.981,0,0,,08/10/20
0,368.379,0,0,,08/07/20
0,370.708,0,0,,08/06/20
0,366.666,0,0,,08/05/20
0,362.949,0,0,,08/04/20
0,364.949,0,0,,08/03/20
0,354.351,0,0,,07/31/20
0,381.593,0,0,,07/30/20
0,382.903,0,0,,07/29/20
0,383.408,0,0,,07/28/20
0,384.396,0,0,,07/27/20
0,385.134,0,0,,07/24/20
0,383.224,0,0,,07/23/20
0,384.551,0,0,,07/22/20
0,383.98,0,0,,07/21/20
0,377.157,0,0,,07/20/20
0,375.128,0,0,,07/17/20
0,377.273,0,0,,07/16/20
0,382.34,0,0,,07/15/20
0,376.308,0,0,,07/14/20
0,379.705,0,0,,07/13/20
0,387.402,0,0,,07/10/20
0,381.375,0,0,,07/09/20
0,388.006,0,0,,07/08/20
0,387.506,0,0,,07/07/20
0,387.249,0,0,,07/06/20
0,378.184,0,0,,07/02/20
0,377.121,0,0,,07/01/20
0,342.227,0,0,,06/30/20
0,341.423,0,0,,06/29/20
0,340.806,0,0,,06/26/20
0,341.482,0,0,,06/25/20
0,341.07,0,0,,06/24/20
0,345.47,0,0,,06/23/20
0,343.87,0,0,,06/22/20
0,341.54,0,0,,06/19/20
0,338.131,0,0,,06/18/20
0,332.846,0,0,,06/17/20
0,332.893,0,0,,06/16/20
0,326.882,0,0,,06/15/20
0,319.477,0,0,,06/12/20
0,317.677,0,0,,06/11/20
0,330.355,0,0,,06/10/20
0,327.533,0,0,,06/09/20
0,327.777,0,0,,06/08/20
0,338.423,0,0,,06/05/20
0,321.399,0,0,,06/04/20
0,317.884,0,0,,06/03/20
0,318.07,0,0,,06/02/20
0,303.299,0,0,,06/01/20
0,297.794,0,0,,05/29/20
0,229.234,0,0,,05/28/20
0,229.626,0,0,,05/27/20
0,232.062,0,0,,05/26/20
0,229.165,0,0,,05/22/20
0,231.863,0,0,,05/21/20
0,230.912,0,0,,05/20/20
0,224.509,0,0,,05/19/20
0,224.134,0,0,,05/18/20
0,212.524,0,0,,05/15/20
0,200.079,0,0,,05/14/20
0,188.528,0,0,,05/13/20
0,199.521,0,0,,05/12/20
0,203.39,0,0,,05/11/20
0,210.606,0,0,,05/08/20
0,200.603,0,0,,05/07/20
0,192.897,0,0,,05/06/20
0,201.857,0,0,,05/05/20
0,172.866,0,0,,05/04/20
0,162.176,0,0,,05/01/20
0,138.413,0,0,,04/30/20
0,138.165,0,0,,04/29/20
0,136.575,0,0,,04/28/20
0,137.103,0,0,,04/27/20
0,138.814,0,0,,04/24/20
0,141.919,0,0,,04/23/20
0,140.331,0,0,,04/22/20
0,130.444,0,0,,04/21/20
0,148.551,0,0,,04/20/20
0,152.402,0,0,,04/17/20
0,151.894,0,0,,04/16/20
0,148.709,0,0,,04/15/20
0,149.709,0,0,,04/14/20
0,147.163,0,0,,04/13/20
0,145.364,0,0,,04/09/20
0,156.621,0,0,,04/08/20
0,153.195,0,0,,04/07/20
0,162.987,0,0,,04/06/20
0,179.423,0,0,,04/03/20
0,161.892,0,0,,04/02/20
0,132.604,0,0,,04/01/20
0,246.705,0,0,,03/31/20
0,247.761,0,0,,03/30/20
0,248.893,0,0,,03/27/20
0,250.503,0,0,,03/26/20
0,251.749,0,0,,03/25/20
0,247.907,0,0,,03/24/20
0,244.969,0,0,,03/23/20
0,254.943,0,0,,03/20/20
0,261.814,0,0,,03/19/20
0,257.044,0,0,,03/18/20
0,270.103,0,0,,03/17/20
0,272.242,0,0,,03/16/20
0,296.63,0,0,,03/12/20
0,319.897,0,0,,03/11/20
0,330.728,0,0,,03/10/20
0,314.312,0,0,,03/09/20
0,376.881,0,0,,03/06/20
0,406.184,0,0,,03/05/20
0,409.766,0,0,,03/04/20
0,421.861,0,0,,03/03/20
0,421.898,0,0,,03/02/20
0,403.138,0,0,,02/28/20
0,466.018,0,0,,02/27/20
0,467.509,0,0,,02/26/20
0,470.294,0,0,,02/25/20
0,473.168,0,0,,02/24/20
0,478.211,0,0,,02/21/20
0,480.093,0,0,,02/20/20
0,479.59,0,0,,02/19/20
0,475.336,0,0,,02/18/20
0,475.914,0,0,,02/14/20
0,477.345,0,0,,02/13/20
0,475.291,0,0,,02/12/20
0,464.943,0,0,,02/11/20
0,461.791,0,0,,02/10/20
0,464.697,0,0,,02/07/20
0,465.516,0,0,,02/06/20
0,465.482,0,0,,02/05/20
0,455.611,0,0,,02/04/20
0,459.504,0,0,,02/03/20
0,473.569,0,0,,01/31/20
0,527.291,0,0,,01/30/20
0,528.156,0,0,,01/29/20
0,526.478,0,0,,01/28/20
0,524.796,0,0,,01/27/20
0,528.825,0,0,,01/24/20
0,533.623,0,0,,01/23/20
0,538.53,0,0,,01/22/20
0,544.539,0,0,,01/21/20
0,545.855,0,0,,01/17/20
0,542.365,0,0,,01/16/20
0,538.251,0,0,,01/15/20
0,540.803,0,0,,01/14/20
0,538.296,0,0,,01/13/20
0,536.17,0,0,,01/10/20
0,533.298,0,0,,01/09/20
0,528.989,0,0,,01/08/20
0,546.432,0,0,,01/07/20
0,551.861,0,0,,01/06/20
0,548.772,0,0,,01/03/20
0,536.117,0,0,,01/02/20
0,540.325,0,0,,12/31/19
0,540.974,0,0,,12/30/19
0,541.558,0,0,,12/27/19
0,542.965,0,0,,12/26/19
0,542.342,0,0,,12/24/19
0,541.703,0,0,,12/23/19
0,542.226,0,0,,12/20/19
0,542.327,0,0,,12/19/19
0,539.549,0,0,,12/18/19
0,539.664,0,0,,12/17/19
0,538.503,0,0,,12/16/19
0,538.136,0,0,,12/13/19
0,535.993,0,0,,12/12/19
0,539.974,0,0,,12/11/19
0,547.179,0,0,,12/10/19
0,546.89,0,0,,12/09/19
0,543.714,0,0,,12/06/19
0,533.377,0,0,,12/05/19
0,528.63,0,0,,12/04/19
0,504.09,0,0,,12/03/19
0,508.918,0,0,,12/02/19
0,509.962,0,0,,11/29/19
0,530.712,0,0,,11/27/19
0,531.218,0,0,,11/26/19
0,528.837,0,0,,11/25/19
0,527.712,0,0,,11/22/19
0,529.932,0,0,,11/21/19
0,525.23,0,0,,11/20/19
0,517.645,0,0,,11/19/19
0,518.573,0,0,,11/18/19
0,522.52,0,0,,11/15/19
0,517.322,0,0,,11/14/19
0,516.201,0,0,,11/13/19
0,510.35,0,0,,11/12/19
0,511.366,0,0,,11/11/19
0,514.61,0,0,,11/08/19
0,511.279,0,0,,11/07/19
0,505.312,0,0,,11/06/19
0,519.363,0,0,,11/05/19
0,518.271,0,0,,11/04/19
0,517.029,0,0,,11/01/19
0,491,0,0,,10/31/19
0,491.259,0,0,,10/30/19
0,491.384,0,0,,10/29/19
0,490.657,0,0,,10/28/19
0,490.955,0,0,,10/25/19
0,490.544,0,0,,10/24/19
0,490.406,0,0,,10/23/19
0,487.9,0,0,,10/22/19
0,484.655,0,0,,10/21/19
0,484.062,0,0,,10/18/19
0,484.996,0,0,,10/17/19
0,485.434,0,0,,10/16/19
0,483.01,0,0,,10/15/19
0,487.735,0,0,,10/14/19
0,493.908,0,0,,10/11/19
0,484.132,0,0,,10/10/19
0,476.569,0,0,,10/09/19
0,472.2,0,0,,10/08/19
0,467.662,0,0,,10/07/19
0,468.299,0,0,,10/04/19
0,462.412,0,0,,10/03/19
0,467.12,0,0,,10/02/19
0,471.653,0,0,,10/01/19
0,479.464,0,0,,09/30/19
0,479.405,0,0,,09/27/19
0,479.611,0,0,,09/26/19
0,479.063,0,0,,09/25/19
0,480.19,0,0,,09/24/19
0,484.136,0,0,,09/23/19
0,483.759,0,0,,09/20/19
0,483.129,0,0,,09/19/19
0,478.332,0,0,,09/18/19
0,485.222,0,0,,09/17/19
0,495.812,0,0,,09/16/19
0,453.384,0,0,,09/13/19
0,454.689,0,0,,09/12/19
0,457.91,0,0,,09/11/19
0,464.772,0,0,,09/10/19
0,466.645,0,0,,09/09/19
0,461.335,0,0,,09/06/19
0,454.197,0,0,,09/05/19
0,452.512,0,0,,09/04/19
0,434.68,0,0,,09/03/19
0,443.33,0,0,,08/30/19
0,447.573,0,0,,08/29/19
0,447.412,0,0,,08/28/19
0,446.291,0,0,,08/27/19
0,445.599,0,0,,08/26/19
0,446.747,0,0,,08/23/19
0,449.067,0,0,,08/22/19
0,449.695,0,0,,08/21/19
0,448.866,0,0,,08/20/19
0,447.859,0,0,,08/19/19
0,444.007,0,0,,08/16/19
0,442.693,0,0,,08/15/19
0,447.821,0,0,,08/14/19
0,456.877,0,0,,08/13/19
0,442.815,0,0,,08/12/19
0,442.788,0,0,,08/09/19
0,436.161,0,0,,08/08/19
